unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,seats,min_share_threshold
0.95,0.924,10000,2,3,proportional,0.05,5,5,179,0.1
1.017,0.962,10000,2,3,proportional,0.05,5,5,349,0.0
1.136,1.249,10000,2,3,proportional,0.05,5,5,349,0.04
1.062,1.061,10000,2,3,proportional,0.05,5,5,349,0.1
1.015,1.004,10000,2,3,proportional,0.05,5,5,736,0.0
0.924,1.026,10000,2,3,proportional,0.05,5,5,736,0.04
0.924,0.932,10000,2,3,proportional,0.05,5,5,736,0.1
0.835,0.829,10000,2,3,proportional,0.05,5,10,150,0.0
1.054,1.06,10000,2,3,proportional,0.05,5,10,150,0.04
0.999,0.993,10000,2,3,proportional,0.05,5,10,150,0.1
1.001,1.012,10000,2,3,proportional,0.05,5,10,179,0.0
1.105,1.087,10000,2,3,proportional,0.05,5,10,179,0.04
0.889,0.851,10000,2,3,proportional,0.05,5,10,179,0.1
0.979,0.961,10000,2,3,proportional,0.05,5,10,349,0.0
0.934,0.985,10000,2,3,proportional,0.05,5,10,349,0.04
1.073,1.005,10000,2,3,proportional,0.05,5,10,349,0.1
0.877,0.877,10000,2,3,proportional,0.05,5,10,736,0.0
0.874,0.865,10000,2,3,proportional,0.05,5,10,736,0.04
1.026,1.035,10000,2,3,proportional,0.05,5,10,736,0.1
1.002,0.988,10000,2,3,proportional,0.05,5,25,150,0.0
1.006,0.996,10000,2,3,proportional,0.05,5,25,150,0.04
1.139,1.132,10000,2,3,proportional,0.05,5,25,150,0.1
0.928,0.936,10000,2,3,proportional,0.05,5,25,179,0.0
1.001,1.005,10000,2,3,proportional,0.05,5,25,179,0.04
1.268,1.256,10000,2,3,proportional,0.05,5,25,179,0.1
1.143,1.146,10000,2,3,proportional,0.05,5,25,349,0.0
1.073,1.073,10000,2,3,proportional,0.05,5,25,349,0.04
1.184,1.204,10000,2,3,proportional,0.05,5,25,349,0.1
1.128,1.122,10000,2,3,proportional,0.05,5,25,736,0.0
0.927,0.934,10000,2,3,proportional,0.05,5,25,736,0.04
1.063,1.052,10000,2,3,proportional,0.05,5,25,736,0.1
1.417,1.09,10000,2,3,proportional,0.05,9,2,150,0.0
1.239,1.104,10000,2,3,proportional,0.05,9,2,150,0.04
1.526,1.214,10000,2,3,proportional,0.05,9,2,150,0.1
1.139,0.876,10000,2,3,proportional,0.05,9,2,179,0.0
1.054,0.89,10000,2,3,proportional,0.05,9,2,179,0.04
1.886,1.727,10000,2,3,proportional,0.05,9,2,179,0.1
1.903,1.429,10000,2,3,proportional,0.05,9,2,349,0.0
1.533,1.194,10000,2,3,proportional,0.05,9,2,349,0.04
0.921,0.751,10000,2,3,proportional,0.05,9,2,349,0.1
0.736,0.795,10000,2,3,proportional,0.05,9,2,736,0.0
1.481,1.075,10000,2,3,proportional,0.05,9,2,736,0.04
1.11,0.926,10000,2,3,proportional,0.05,9,2,736,0.1
1.016,0.957,10000,2,3,proportional,0.05,9,5,150,0.0
0.987,0.951,10000,2,3,proportional,0.05,9,5,150,0.04
0.828,0.93,10000,2,3,proportional,0.05,9,5,150,0.1
1.043,1.091,10000,2,3,proportional,0.05,9,5,179,0.0
1.286,1.391,10000,2,3,proportional,0.05,9,5,179,0.04
0.958,0.879,10000,2,3,proportional,0.05,9,5,179,0.1
1.201,1.262,10000,2,3,proportional,0.05,9,5,349,0.0
1.273,1.309,10000,2,3,proportional,0.05,9,5,349,0.04
0.897,0.86,10000,2,3,proportional,0.05,9,5,349,0.1
0.967,1.025,10000,2,3,proportional,0.05,9,5,736,0.0
0.959,0.972,10000,2,3,proportional,0.05,9,5,736,0.04
1.149,1.191,10000,2,3,proportional,0.05,9,5,736,0.1
0.907,0.924,10000,2,3,proportional,0.05,9,10,150,0.0
1.143,1.125,10000,2,3,proportional,0.05,9,10,150,0.04
0.903,0.892,10000,2,3,proportional,0.05,9,10,150,0.1
1.256,1.253,10000,2,3,proportional,0.05,9,10,179,0.0
1.105,1.062,10000,2,3,proportional,0.05,9,10,179,0.04
0.943,0.948,10000,2,3,proportional,0.05,9,10,179,0.1
0.979,0.971,10000,2,3,proportional,0.05,9,10,349,0.0
1.229,1.193,10000,2,3,proportional,0.05,9,10,349,0.04
0.874,0.877,10000,2,3,proportional,0.05,9,10,349,0.1
1.018,0.971,10000,2,3,proportional,0.05,9,10,736,0.0
1.243,1.234,10000,2,3,proportional,0.05,9,10,736,0.04
0.961,0.969,10000,2,3,proportional,0.05,9,10,736,0.1
1.042,1.024,10000,2,3,proportional,0.05,9,25,150,0.0
0.887,0.881,10000,2,3,proportional,0.05,9,25,150,0.04
0.936,0.929,10000,2,3,proportional,0.05,9,25,150,0.1
0.985,0.987,10000,2,3,proportional,0.05,9,25,179,0.0
1.175,1.163,10000,2,3,proportional,0.05,9,25,179,0.04
0.851,0.854,10000,2,3,proportional,0.05,9,25,179,0.1
1.052,1.013,10000,2,3,proportional,0.05,9,25,349,0.0
1.018,1.02,10000,2,3,proportional,0.05,9,25,349,0.04
0.996,0.982,10000,2,3,proportional,0.05,9,25,349,0.1
0.962,0.981,10000,2,3,proportional,0.05,9,25,736,0.0
1.021,1.022,10000,2,3,proportional,0.05,9,25,736,0.04
0.993,1.0,10000,2,3,proportional,0.05,9,25,736,0.1
0.888,0.762,10000,5,1,proportional,0.0,2,2,150,0.0
1.043,1.043,10000,5,1,proportional,0.0,2,2,150,0.04
1.079,0.921,10000,5,1,proportional,0.0,2,2,150,0.1
0.911,0.911,10000,5,1,proportional,0.0,2,2,179,0.0
1.06,1.06,10000,5,1,proportional,0.0,2,2,179,0.04
0.857,0.753,10000,5,1,proportional,0.0,2,2,179,0.1
0.896,0.767,10000,5,1,proportional,0.0,2,2,349,0.0
0.896,0.896,10000,5,1,proportional,0.0,2,2,349,0.04
0.964,0.964,10000,5,1,proportional,0.0,2,2,349,0.1
1.617,0.943,10000,5,1,proportional,0.0,2,2,736,0.0
0.947,0.947,10000,5,1,proportional,0.0,2,2,736,0.04
1.004,1.004,10000,5,1,proportional,0.0,2,2,736,0.1
0.974,0.974,10000,5,1,proportional,0.0,2,5,150,0.0
1.096,0.635,10000,5,1,proportional,0.0,2,5,150,0.04
1.023,0.677,10000,5,1,proportional,0.0,2,5,150,0.1
1.036,1.036,10000,5,1,proportional,0.0,2,5,179,0.0
1.012,1.012,10000,5,1,proportional,0.0,2,5,179,0.04
0.946,0.848,10000,5,1,proportional,0.0,2,5,179,0.1
1.068,0.695,10000,5,1,proportional,0.0,2,5,349,0.0
1.074,0.64,10000,5,1,proportional,0.0,2,5,349,0.04
0.993,0.695,10000,5,1,proportional,0.0,2,5,349,0.1
0.932,0.821,10000,5,1,proportional,0.0,2,5,736,0.0
1.024,0.871,10000,5,1,proportional,0.0,2,5,736,0.04
1.085,1.085,10000,5,1,proportional,0.0,2,5,736,0.1
0.963,0.963,10000,5,1,proportional,0.0,2,10,150,0.0
1.097,1.097,10000,5,1,proportional,0.0,2,10,150,0.04
0.964,0.964,10000,5,1,proportional,0.0,2,10,150,0.1
1.051,1.051,10000,5,1,proportional,0.0,2,10,179,0.0
0.936,0.936,10000,5,1,proportional,0.0,2,10,179,0.04
0.994,0.882,10000,5,1,proportional,0.0,2,10,179,0.1
0.996,0.865,10000,5,1,proportional,0.0,2,10,349,0.0
1.104,1.104,10000,5,1,proportional,0.0,2,10,349,0.04
0.957,0.957,10000,5,1,proportional,0.0,2,10,349,0.1
0.94,0.834,10000,5,1,proportional,0.0,2,10,736,0.0
1.033,0.689,10000,5,1,proportional,0.0,2,10,736,0.04
0.938,0.833,10000,5,1,proportional,0.0,2,10,736,0.1
1.005,1.005,10000,5,1,proportional,0.0,2,25,150,0.0
1.034,1.034,10000,5,1,proportional,0.0,2,25,150,0.04
0.987,0.987,10000,5,1,proportional,0.0,2,25,150,0.1
1.103,1.103,10000,5,1,proportional,0.0,2,25,179,0.0
1.028,1.028,10000,5,1,proportional,0.0,2,25,179,0.04
1.098,0.789,10000,5,1,proportional,0.0,2,25,179,0.1
1.066,1.066,10000,5,1,proportional,0.0,2,25,349,0.0
1.033,0.735,10000,5,1,proportional,0.0,2,25,349,0.04
1.049,1.049,10000,5,1,proportional,0.0,2,25,349,0.1
1.047,1.047,10000,5,1,proportional,0.0,2,25,736,0.0
1.031,0.718,10000,5,1,proportional,0.0,2,25,736,0.04
1.033,0.923,10000,5,1,proportional,0.0,2,25,736,0.1
1.034,0.946,10000,5,1,proportional,0.0,4,2,150,0.0
0.916,0.805,10000,5,1,proportional,0.0,4,2,150,0.04
1.021,1.019,10000,5,1,proportional,0.0,4,2,150,0.1
1.08,1.217,10000,5,1,proportional,0.0,4,2,179,0.0
0.887,0.756,10000,5,1,proportional,0.0,4,2,179,0.04
1.166,1.116,10000,5,1,proportional,0.0,4,2,179,0.1
0.742,0.733,10000,5,1,proportional,0.0,4,2,349,0.0
1.124,0.834,10000,5,1,proportional,0.0,4,2,349,0.04
0.94,0.837,10000,5,1,proportional,0.0,4,2,349,0.1
0.774,0.743,10000,5,1,proportional,0.0,4,2,736,0.0
0.878,0.854,10000,5,1,proportional,0.0,4,2,736,0.04
0.918,0.897,10000,5,1,proportional,0.0,4,2,736,0.1
1.041,0.886,10000,5,1,proportional,0.0,4,5,150,0.0
0.998,0.855,10000,5,1,proportional,0.0,4,5,150,0.04
0.873,0.724,10000,5,1,proportional,0.0,4,5,150,0.1
1.034,0.738,10000,5,1,proportional,0.0,4,5,179,0.0
0.862,0.724,10000,5,1,proportional,0.0,4,5,179,0.04
0.808,0.77,10000,5,1,proportional,0.0,4,5,179,0.1
0.916,0.815,10000,5,1,proportional,0.0,4,5,349,0.0
0.876,0.744,10000,5,1,proportional,0.0,4,5,349,0.04
0.961,0.768,10000,5,1,proportional,0.0,4,5,349,0.1
0.813,0.742,10000,5,1,proportional,0.0,4,5,736,0.0
0.987,0.962,10000,5,1,proportional,0.0,4,5,736,0.04
0.871,0.716,10000,5,1,proportional,0.0,4,5,736,0.1
0.912,0.796,10000,5,1,proportional,0.0,4,10,150,0.0
0.94,0.729,10000,5,1,proportional,0.0,4,10,150,0.04
0.899,0.778,10000,5,1,proportional,0.0,4,10,150,0.1
0.936,0.876,10000,5,1,proportional,0.0,4,10,179,0.0
0.913,0.776,10000,5,1,proportional,0.0,4,10,179,0.04
1.005,0.841,10000,5,1,proportional,0.0,4,10,179,0.1
0.886,0.782,10000,5,1,proportional,0.0,4,10,349,0.0
0.886,0.835,10000,5,1,proportional,0.0,4,10,349,0.04
1.012,0.882,10000,5,1,proportional,0.0,4,10,349,0.1
0.897,0.787,10000,5,1,proportional,0.0,4,10,736,0.0
0.92,0.813,10000,5,1,proportional,0.0,4,10,736,0.04
1.054,0.779,10000,5,1,proportional,0.0,4,10,736,0.1
0.982,0.892,10000,5,1,proportional,0.0,4,25,150,0.0
0.978,0.813,10000,5,1,proportional,0.0,4,25,150,0.04
0.843,0.739,10000,5,1,proportional,0.0,4,25,150,0.1
1.037,0.904,10000,5,1,proportional,0.0,4,25,179,0.0
0.902,0.778,10000,5,1,proportional,0.0,4,25,179,0.04
0.924,0.818,10000,5,1,proportional,0.0,4,25,179,0.1
0.894,0.781,10000,5,1,proportional,0.0,4,25,349,0.0
0.965,0.835,10000,5,1,proportional,0.0,4,25,349,0.04
0.978,0.827,10000,5,1,proportional,0.0,4,25,349,0.1
0.871,0.741,10000,5,1,proportional,0.0,4,25,736,0.0
0.946,0.854,10000,5,1,proportional,0.0,4,25,736,0.04
0.973,0.827,10000,5,1,proportional,0.0,4,25,736,0.1
0.874,0.839,10000,5,1,proportional,0.0,5,2,150,0.0
0.702,0.767,10000,5,1,proportional,0.0,5,2,150,0.04
0.857,0.728,10000,5,1,proportional,0.0,5,2,150,0.1
1.15,0.874,10000,5,1,proportional,0.0,5,2,179,0.0
0.752,0.882,10000,5,1,proportional,0.0,5,2,179,0.04
1.018,0.918,10000,5,1,proportional,0.0,5,2,179,0.1
0.776,0.843,10000,5,1,proportional,0.0,5,2,349,0.0
0.655,0.747,10000,5,1,proportional,0.0,5,2,349,0.04
0.822,0.72,10000,5,1,proportional,0.0,5,2,349,0.1
0.74,0.724,10000,5,1,proportional,0.0,5,2,736,0.0
0.897,0.856,10000,5,1,proportional,0.0,5,2,736,0.04
0.738,0.822,10000,5,1,proportional,0.0,5,2,736,0.1
0.888,1.042,10000,5,1,proportional,0.0,5,5,150,0.0
0.611,0.837,10000,5,1,proportional,0.0,5,5,150,0.04
0.968,0.936,10000,5,1,proportional,0.0,5,5,150,0.1
0.692,1.024,10000,5,1,proportional,0.0,5,5,179,0.0
0.839,0.752,10000,5,1,proportional,0.0,5,5,179,0.04
0.98,1.058,10000,5,1,proportional,0.0,5,5,179,0.1
0.907,0.886,10000,5,1,proportional,0.0,5,5,349,0.0
0.819,1.01,10000,5,1,proportional,0.0,5,5,349,0.04
0.943,0.882,10000,5,1,proportional,0.0,5,5,349,0.1
0.809,0.863,10000,5,1,proportional,0.0,5,5,736,0.0
0.96,0.96,10000,5,1,proportional,0.0,5,5,736,0.04
0.874,0.723,10000,5,1,proportional,0.0,5,5,736,0.1
0.844,0.787,10000,5,1,proportional,0.0,5,10,150,0.0
0.734,0.757,10000,5,1,proportional,0.0,5,10,150,0.04
0.788,0.805,10000,5,1,proportional,0.0,5,10,150,0.1
0.758,0.785,10000,5,1,proportional,0.0,5,10,179,0.0
0.792,0.813,10000,5,1,proportional,0.0,5,10,179,0.04
0.73,0.762,10000,5,1,proportional,0.0,5,10,179,0.1
0.758,0.764,10000,5,1,proportional,0.0,5,10,349,0.0
0.84,0.808,10000,5,1,proportional,0.0,5,10,349,0.04
0.952,0.796,10000,5,1,proportional,0.0,5,10,349,0.1
0.644,0.782,10000,5,1,proportional,0.0,5,10,736,0.0
0.866,0.779,10000,5,1,proportional,0.0,5,10,736,0.04
0.742,0.764,10000,5,1,proportional,0.0,5,10,736,0.1
0.831,0.823,10000,5,1,proportional,0.0,5,25,150,0.0
0.862,0.845,10000,5,1,proportional,0.0,5,25,150,0.04
0.817,0.808,10000,5,1,proportional,0.0,5,25,150,0.1
0.805,0.787,10000,5,1,proportional,0.0,5,25,179,0.0
0.852,0.824,10000,5,1,proportional,0.0,5,25,179,0.04
0.843,0.739,10000,5,1,proportional,0.0,5,25,179,0.1
0.752,0.785,10000,5,1,proportional,0.0,5,25,349,0.0
0.766,0.768,10000,5,1,proportional,0.0,5,25,349,0.04
0.873,0.777,10000,5,1,proportional,0.0,5,25,349,0.1
0.786,0.794,10000,5,1,proportional,0.0,5,25,736,0.0
0.791,0.863,10000,5,1,proportional,0.0,5,25,736,0.04
0.899,0.809,10000,5,1,proportional,0.0,5,25,736,0.1
0.787,0.85,10000,5,1,proportional,0.0,9,2,150,0.0
0.967,1.406,10000,5,1,proportional,0.0,9,2,150,0.04
0.719,0.755,10000,5,1,proportional,0.0,9,2,150,0.1
0.859,0.902,10000,5,1,proportional,0.0,9,2,179,0.0
0.685,0.737,10000,5,1,proportional,0.0,9,2,179,0.04
0.77,0.913,10000,5,1,proportional,0.0,9,2,179,0.1
0.664,0.721,10000,5,1,proportional,0.0,9,2,349,0.0
0.862,0.709,10000,5,1,proportional,0.0,9,2,349,0.04
0.995,0.875,10000,5,1,proportional,0.0,9,2,349,0.1
0.753,0.689,10000,5,1,proportional,0.0,9,2,736,0.0
0.656,0.761,10000,5,1,proportional,0.0,9,2,736,0.04
1.051,0.868,10000,5,1,proportional,0.0,9,2,736,0.1
1.032,0.835,10000,5,1,proportional,0.0,9,5,150,0.0
0.866,1.013,10000,5,1,proportional,0.0,9,5,150,0.04
0.78,0.817,10000,5,1,proportional,0.0,9,5,150,0.1
0.649,0.778,10000,5,1,proportional,0.0,9,5,179,0.0
0.678,0.802,10000,5,1,proportional,0.0,9,5,179,0.04
0.803,0.786,10000,5,1,proportional,0.0,9,5,179,0.1
0.814,0.849,10000,5,1,proportional,0.0,9,5,349,0.0
1.021,0.847,10000,5,1,proportional,0.0,9,5,349,0.04
0.671,0.805,10000,5,1,proportional,0.0,9,5,349,0.1
1.043,0.839,10000,5,1,proportional,0.0,9,5,736,0.0
0.977,0.911,10000,5,1,proportional,0.0,9,5,736,0.04
0.862,0.763,10000,5,1,proportional,0.0,9,5,736,0.1
0.874,0.824,10000,5,1,proportional,0.0,9,10,150,0.0
0.683,0.813,10000,5,1,proportional,0.0,9,10,150,0.04
0.85,0.874,10000,5,1,proportional,0.0,9,10,150,0.1
0.829,0.808,10000,5,1,proportional,0.0,9,10,179,0.0
0.789,0.76,10000,5,1,proportional,0.0,9,10,179,0.04
0.891,0.854,10000,5,1,proportional,0.0,9,10,179,0.1
0.725,0.821,10000,5,1,proportional,0.0,9,10,349,0.0
0.771,0.807,10000,5,1,proportional,0.0,9,10,349,0.04
0.912,0.89,10000,5,1,proportional,0.0,9,10,349,0.1
0.817,0.807,10000,5,1,proportional,0.0,9,10,736,0.0
0.869,0.798,10000,5,1,proportional,0.0,9,10,736,0.04
0.734,0.75,10000,5,1,proportional,0.0,9,10,736,0.1
0.754,0.804,10000,5,1,proportional,0.0,9,25,150,0.0
0.828,0.842,10000,5,1,proportional,0.0,9,25,150,0.04
0.765,0.778,10000,5,1,proportional,0.0,9,25,150,0.1
0.804,0.796,10000,5,1,proportional,0.0,9,25,179,0.0
0.745,0.759,10000,5,1,proportional,0.0,9,25,179,0.04
0.794,0.842,10000,5,1,proportional,0.0,9,25,179,0.1
0.76,0.79,10000,5,1,proportional,0.0,9,25,349,0.0
0.768,0.805,10000,5,1,proportional,0.0,9,25,349,0.04
0.795,0.78,10000,5,1,proportional,0.0,9,25,349,0.1
0.739,0.797,10000,5,1,proportional,0.0,9,25,736,0.0
0.741,0.79,10000,5,1,proportional,0.0,9,25,736,0.04
0.874,0.864,10000,5,1,proportional,0.0,9,25,736,0.1
0.973,0.588,10000,5,1,proportional,0.01,2,2,150,0.0
0.984,0.867,10000,5,1,proportional,0.01,2,2,150,0.04
0.863,0.863,10000,5,1,proportional,0.01,2,2,150,0.1
1.025,0.897,10000,5,1,proportional,0.01,2,2,179,0.0
1.053,0.668,10000,5,1,proportional,0.01,2,2,179,0.04
0.977,0.564,10000,5,1,proportional,0.01,2,2,179,0.1
1.133,0.616,10000,5,1,proportional,0.01,2,2,349,0.0
0.852,0.852,10000,5,1,proportional,0.01,2,2,349,0.04
0.974,0.855,10000,5,1,proportional,0.01,2,2,349,0.1
1.127,0.652,10000,5,1,proportional,0.01,2,2,736,0.0
0.971,0.843,10000,5,1,proportional,0.01,2,2,736,0.04
0.935,0.807,10000,5,1,proportional,0.01,2,2,736,0.1
0.965,0.965,10000,5,1,proportional,0.01,2,5,150,0.0
0.929,0.818,10000,5,1,proportional,0.01,2,5,150,0.04
0.906,0.906,10000,5,1,proportional,0.01,2,5,150,0.1
0.957,0.829,10000,5,1,proportional,0.01,2,5,179,0.0
0.989,0.989,10000,5,1,proportional,0.01,2,5,179,0.04
1.196,1.196,10000,5,1,proportional,0.01,2,5,179,0.1
0.965,0.87,10000,5,1,proportional,0.01,2,5,349,0.0
1.114,0.742,10000,5,1,proportional,0.01,2,5,349,0.04
1.053,0.58,10000,5,1,proportional,0.01,2,5,349,0.1
1.041,0.931,10000,5,1,proportional,0.01,2,5,736,0.0
1.159,0.723,10000,5,1,proportional,0.01,2,5,736,0.04
1.066,1.066,10000,5,1,proportional,0.01,2,5,736,0.1
1.064,1.064,10000,5,1,proportional,0.01,2,10,150,0.0
1.169,1.169,10000,5,1,proportional,0.01,2,10,150,0.04
1.0,1.0,10000,5,1,proportional,0.01,2,10,150,0.1
1.038,0.939,10000,5,1,proportional,0.01,2,10,179,0.0
1.073,0.654,10000,5,1,proportional,0.01,2,10,179,0.04
0.956,0.956,10000,5,1,proportional,0.01,2,10,179,0.1
1.129,1.032,10000,5,1,proportional,0.01,2,10,349,0.0
1.014,1.014,10000,5,1,proportional,0.01,2,10,349,0.04
0.965,0.965,10000,5,1,proportional,0.01,2,10,349,0.1
1.017,1.017,10000,5,1,proportional,0.01,2,10,736,0.0
1.033,1.033,10000,5,1,proportional,0.01,2,10,736,0.04
0.964,0.964,10000,5,1,proportional,0.01,2,10,736,0.1
1.076,1.076,10000,5,1,proportional,0.01,2,25,150,0.0
1.001,0.899,10000,5,1,proportional,0.01,2,25,150,0.04
1.011,1.011,10000,5,1,proportional,0.01,2,25,150,0.1
1.07,1.07,10000,5,1,proportional,0.01,2,25,179,0.0
1.131,1.131,10000,5,1,proportional,0.01,2,25,179,0.04
1.013,1.013,10000,5,1,proportional,0.01,2,25,179,0.1
1.102,0.992,10000,5,1,proportional,0.01,2,25,349,0.0
1.055,1.055,10000,5,1,proportional,0.01,2,25,349,0.04
1.026,0.921,10000,5,1,proportional,0.01,2,25,349,0.1
0.972,0.874,10000,5,1,proportional,0.01,2,25,736,0.0
1.048,0.752,10000,5,1,proportional,0.01,2,25,736,0.04
1.033,0.725,10000,5,1,proportional,0.01,2,25,736,0.1
0.929,0.842,10000,5,1,proportional,0.01,4,2,150,0.0
0.929,0.818,10000,5,1,proportional,0.01,4,2,150,0.04
1.057,0.931,10000,5,1,proportional,0.01,4,2,150,0.1
0.82,0.775,10000,5,1,proportional,0.01,4,2,179,0.0
0.864,0.867,10000,5,1,proportional,0.01,4,2,179,0.04
1.049,0.902,10000,5,1,proportional,0.01,4,2,179,0.1
0.879,0.725,10000,5,1,proportional,0.01,4,2,349,0.0
0.775,0.746,10000,5,1,proportional,0.01,4,2,349,0.04
0.726,0.742,10000,5,1,proportional,0.01,4,2,349,0.1
0.767,0.773,10000,5,1,proportional,0.01,4,2,736,0.0
0.929,0.808,10000,5,1,proportional,0.01,4,2,736,0.04
0.884,0.771,10000,5,1,proportional,0.01,4,2,736,0.1
0.934,0.825,10000,5,1,proportional,0.01,4,5,150,0.0
0.77,0.752,10000,5,1,proportional,0.01,4,5,150,0.04
0.871,0.786,10000,5,1,proportional,0.01,4,5,150,0.1
0.872,0.769,10000,5,1,proportional,0.01,4,5,179,0.0
0.788,0.808,10000,5,1,proportional,0.01,4,5,179,0.04
0.925,0.881,10000,5,1,proportional,0.01,4,5,179,0.1
0.88,0.757,10000,5,1,proportional,0.01,4,5,349,0.0
0.785,0.746,10000,5,1,proportional,0.01,4,5,349,0.04
0.917,0.832,10000,5,1,proportional,0.01,4,5,349,0.1
0.963,0.865,10000,5,1,proportional,0.01,4,5,736,0.0
1.041,0.876,10000,5,1,proportional,0.01,4,5,736,0.04
0.99,0.795,10000,5,1,proportional,0.01,4,5,736,0.1
0.953,0.774,10000,5,1,proportional,0.01,4,10,150,0.0
0.922,0.803,10000,5,1,proportional,0.01,4,10,150,0.04
0.973,0.866,10000,5,1,proportional,0.01,4,10,150,0.1
0.918,0.754,10000,5,1,proportional,0.01,4,10,179,0.0
0.89,0.858,10000,5,1,proportional,0.01,4,10,179,0.04
0.901,0.774,10000,5,1,proportional,0.01,4,10,179,0.1
0.879,0.763,10000,5,1,proportional,0.01,4,10,349,0.0
0.925,0.778,10000,5,1,proportional,0.01,4,10,349,0.04
0.867,0.782,10000,5,1,proportional,0.01,4,10,349,0.1
0.868,0.791,10000,5,1,proportional,0.01,4,10,736,0.0
1.039,0.917,10000,5,1,proportional,0.01,4,10,736,0.04
0.901,0.81,10000,5,1,proportional,0.01,4,10,736,0.1
0.906,0.827,10000,5,1,proportional,0.01,4,25,150,0.0
0.856,0.798,10000,5,1,proportional,0.01,4,25,150,0.04
0.94,0.805,10000,5,1,proportional,0.01,4,25,150,0.1
0.983,0.791,10000,5,1,proportional,0.01,4,25,179,0.0
0.923,0.797,10000,5,1,proportional,0.01,4,25,179,0.04
0.95,0.782,10000,5,1,proportional,0.01,4,25,179,0.1
0.895,0.8,10000,5,1,proportional,0.01,4,25,349,0.0
0.987,0.824,10000,5,1,proportional,0.01,4,25,349,0.04
0.905,0.826,10000,5,1,proportional,0.01,4,25,349,0.1
0.927,0.778,10000,5,1,proportional,0.01,4,25,736,0.0
0.968,0.79,10000,5,1,proportional,0.01,4,25,736,0.04
0.992,0.824,10000,5,1,proportional,0.01,4,25,736,0.1
1.023,0.774,10000,5,1,proportional,0.01,5,2,150,0.0
1.013,0.848,10000,5,1,proportional,0.01,5,2,150,0.04
0.6,0.823,10000,5,1,proportional,0.01,5,2,150,0.1
0.987,0.762,10000,5,1,proportional,0.01,5,2,179,0.0
0.785,0.966,10000,5,1,proportional,0.01,5,2,179,0.04
0.612,0.806,10000,5,1,proportional,0.01,5,2,179,0.1
0.712,0.79,10000,5,1,proportional,0.01,5,2,349,0.0
0.692,0.876,10000,5,1,proportional,0.01,5,2,349,0.04
0.947,0.856,10000,5,1,proportional,0.01,5,2,349,0.1
1.388,1.302,10000,5,1,proportional,0.01,5,2,736,0.0
0.962,0.828,10000,5,1,proportional,0.01,5,2,736,0.04
0.628,0.828,10000,5,1,proportional,0.01,5,2,736,0.1
0.812,0.752,10000,5,1,proportional,0.01,5,5,150,0.0
0.84,0.8,10000,5,1,proportional,0.01,5,5,150,0.04
0.626,0.79,10000,5,1,proportional,0.01,5,5,150,0.1
0.929,0.875,10000,5,1,proportional,0.01,5,5,179,0.0
0.601,0.816,10000,5,1,proportional,0.01,5,5,179,0.04
0.8,0.773,10000,5,1,proportional,0.01,5,5,179,0.1
0.821,0.825,10000,5,1,proportional,0.01,5,5,349,0.0
0.749,0.758,10000,5,1,proportional,0.01,5,5,349,0.04
0.83,0.858,10000,5,1,proportional,0.01,5,5,349,0.1
0.88,0.737,10000,5,1,proportional,0.01,5,5,736,0.0
0.701,0.788,10000,5,1,proportional,0.01,5,5,736,0.04
0.912,0.81,10000,5,1,proportional,0.01,5,5,736,0.1
0.774,0.784,10000,5,1,proportional,0.01,5,10,150,0.0
0.777,0.813,10000,5,1,proportional,0.01,5,10,150,0.04
0.733,0.777,10000,5,1,proportional,0.01,5,10,150,0.1
0.706,0.765,10000,5,1,proportional,0.01,5,10,179,0.0
0.862,0.805,10000,5,1,proportional,0.01,5,10,179,0.04
0.715,0.76,10000,5,1,proportional,0.01,5,10,179,0.1
0.77,0.805,10000,5,1,proportional,0.01,5,10,349,0.0
0.688,0.749,10000,5,1,proportional,0.01,5,10,349,0.04
0.786,0.819,10000,5,1,proportional,0.01,5,10,349,0.1
0.714,0.787,10000,5,1,proportional,0.01,5,10,736,0.0
0.835,0.87,10000,5,1,proportional,0.01,5,10,736,0.04
0.868,0.823,10000,5,1,proportional,0.01,5,10,736,0.1
0.777,0.819,10000,5,1,proportional,0.01,5,25,150,0.0
0.727,0.798,10000,5,1,proportional,0.01,5,25,150,0.04
0.734,0.781,10000,5,1,proportional,0.01,5,25,150,0.1
0.799,0.81,10000,5,1,proportional,0.01,5,25,179,0.0
0.826,0.777,10000,5,1,proportional,0.01,5,25,179,0.04
0.865,0.834,10000,5,1,proportional,0.01,5,25,179,0.1
0.79,0.854,10000,5,1,proportional,0.01,5,25,349,0.0
0.749,0.779,10000,5,1,proportional,0.01,5,25,349,0.04
0.735,0.817,10000,5,1,proportional,0.01,5,25,349,0.1
0.809,0.797,10000,5,1,proportional,0.01,5,25,736,0.0
0.849,0.775,10000,5,1,proportional,0.01,5,25,736,0.04
0.831,0.806,10000,5,1,proportional,0.01,5,25,736,0.1
0.64,0.742,10000,5,1,proportional,0.01,9,2,150,0.0
0.629,0.934,10000,5,1,proportional,0.01,9,2,150,0.04
0.858,0.945,10000,5,1,proportional,0.01,9,2,150,0.1
1.344,1.799,10000,5,1,proportional,0.01,9,2,179,0.0
0.812,0.787,10000,5,1,proportional,0.01,9,2,179,0.04
0.766,0.819,10000,5,1,proportional,0.01,9,2,179,0.1
1.035,0.806,10000,5,1,proportional,0.01,9,2,349,0.0
